IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150811034,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,9/15/2015,18:18,TENDERLOIN,ARREST/ BOOKED,GOLDEN GATE AV / LEAVENWORTH ST,-122.4138696,37.78186219,(37.7818621883021/ -122.413869632554),1.51E+13
150812907,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/15/2015,18:15,NORTHERN,NONE,CHURCH ST / DUBOCE AV,-122.4291288,37.76945562,(37.7694556178593/ -122.429128783477),1.51E+13
156228572,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/15/2015,18:15,NORTHERN,NONE,VANNESS AV / GEARY BL,-122.4213958,37.78568434,(37.7856843389472/ -122.421395819115),1.56E+13
156229138,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,18:15,INGLESIDE,NONE,200 Block of JUANITA WY,-122.4563502,37.74079102,(37.7407910225016/ -122.456350209424),1.56E+13
150810939,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/15/2015,18:05,BAYVIEW,ARREST/ BOOKED,WILLIAMS AV / 3RD ST,-122.3926255,37.72928044,(37.7292804432175/ -122.392625489263),1.51E+13
150815547,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/15/2015,18:00,INGLESIDE,NONE,300 Block of MADISON ST,-122.4221604,37.72477981,(37.7247798072181/ -122.422160420944),1.51E+13
150810995,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,9/15/2015,18:00,PARK,ARREST/ BOOKED,PARNASSUS AV / WILLARD ST,-122.4542165,37.76430939,(37.7643093899804/ -122.454216519951),1.51E+13
150814765,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Tuesday,9/15/2015,18:00,NORTHERN,ARREST/ BOOKED,1100 Block of FILLMORE ST,-122.4321162,37.78003044,(37.7800304351156/ -122.432116233695),1.51E+13
150812571,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,18:00,BAYVIEW,NONE,18TH ST / CONNECTICUT ST,-122.3974965,37.76252219,(37.7625221888175/ -122.397496481324),1.51E+13
150811175,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,9/15/2015,18:00,TENDERLOIN,NONE,TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311,(37.7827931071006/ -122.414056291891),1.51E+13
150812258,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,9/15/2015,18:00,NORTHERN,NONE,RETIRO WY / BEACH ST,-122.4380056,37.80423711,(37.8042371114098/ -122.438005649101),1.51E+13
156231672,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,18:00,CENTRAL,NONE,NORTHPOINT ST / GRANT AV,-122.4088993,37.80716206,(37.8071620563289/ -122.408899279016),1.56E+13
156227740,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,18:00,TARAVAL,NONE,800 Block of JUNIPERO SERRA BL,-122.4723633,37.72420096,(37.7242009572195/ -122.472363349921),1.56E+13
150813256,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,9/15/2015,18:00,INGLESIDE,NONE,400 Block of PRENTISS ST,-122.4122524,37.73761407,(37.7376140665317/ -122.412252373587),1.51E+13
150814765,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,9/15/2015,18:00,NORTHERN,ARREST/ BOOKED,1100 Block of FILLMORE ST,-122.4321162,37.78003044,(37.7800304351156/ -122.432116233695),1.51E+13
150814765,ASSAULT,THREATS AGAINST LIFE,Tuesday,9/15/2015,18:00,NORTHERN,ARREST/ BOOKED,1100 Block of FILLMORE ST,-122.4321162,37.78003044,(37.7800304351156/ -122.432116233695),1.51E+13
156229423,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/15/2015,18:00,PARK,NONE,800 Block of DIVISADERO ST,-122.4383931,37.77731869,(37.777318694956/ -122.438393115334),1.56E+13
150819373,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,9/15/2015,18:00,RICHMOND,NONE,300 Block of 5TH AV,-122.4632102,37.78201445,(37.7820144487195/ -122.463210168307),1.51E+13
150811244,NON-CRIMINAL,FOUND PROPERTY,Tuesday,9/15/2015,18:00,NORTHERN,NONE,100 Block of BUCHANAN ST,-122.4268069,37.77113513,(37.7711351326806/ -122.426806877255),1.51E+13
150811062,ASSAULT,BATTERY/ FORMER SPOUSE OR DATING RELATIONSHIP,Tuesday,9/15/2015,17:59,BAYVIEW,ARREST/ BOOKED,BACON ST / SAN BRUNO AV,-122.4035953,37.7276341,(37.7276340992506/ -122.403595293514),1.51E+13
150811062,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Tuesday,9/15/2015,17:59,BAYVIEW,ARREST/ BOOKED,BACON ST / SAN BRUNO AV,-122.4035953,37.7276341,(37.7276340992506/ -122.403595293514),1.51E+13
150811062,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Tuesday,9/15/2015,17:59,BAYVIEW,ARREST/ BOOKED,BACON ST / SAN BRUNO AV,-122.4035953,37.7276341,(37.7276340992506/ -122.403595293514),1.51E+13
150811614,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,17:58,RICHMOND,NONE,3200 Block of CALIFORNIA ST,-122.4476576,37.78720782,(37.787207821057/ -122.447657570247),1.51E+13
150811614,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/15/2015,17:58,RICHMOND,NONE,3200 Block of CALIFORNIA ST,-122.4476576,37.78720782,(37.787207821057/ -122.447657570247),1.51E+13
150810973,BURGLARY,BURGLARY OF STORE/ UNLAWFUL ENTRY,Tuesday,9/15/2015,17:57,TARAVAL,NONE,200 Block of WESTPORTAL AV,-122.4681175,37.73890001,(37.7389000144845/ -122.468117499815),1.51E+13
